"SSB_Unfished","Totbio_Unfished","SmryBio_Unfished","Recr_Unfished","SSB_Btgt","SPR_Btgt","F_Btgt","TotYield_Btgt","SSB_SPR","F_SPR","TotYield_SPR","SSB_MSY","SPR_MSY","F_MSY","TotYield_MSY","Ret_Catch_MSY","max_grad","depletion","alt_sigma_r","last_yr_early","first_yr_full","last_yr_full","first_yr_recent","max_bias_adj","params_on_bound","params_stuck_low","params_stuck_high","NatM_uniform_Fem_GP_1","L_at_Amin_Fem_GP_1","L_at_Amax_Fem_GP_1","VonBert_K_Fem_GP_1","CV_young_Fem_GP_1","CV_old_Fem_GP_1","Wtlen_1_Fem_GP_1","Wtlen_2_Fem_GP_1","Mat50._Fem_GP_1","Mat_slope_Fem_GP_1","Eggs.kg_inter_Fem_GP_1","Eggs.kg_slope_wt_Fem_GP_1","RecrDist_GP_1","RecrDist_Area_1","RecrDist_month_1","CohortGrowDev","FracFemale_GP_1","SR_LN_R0","SR_BH_steep","SR_sigmaR","SR_regime","SR_autocorr","Early_InitAge_25","Early_InitAge_24","Early_InitAge_23","Early_InitAge_22","Early_InitAge_21","ForeRecr_101","LnQ_base_Survey_2","Size_DblN_peak_Fishery_1","Size_DblN_top_logit_Fishery_1","Size_DblN_ascend_se_Fishery_1","Size_DblN_descend_se_Fishery_1","Size_DblN_start_logit_Fishery_1","Size_DblN_end_logit_Fishery_1","Size_DblN_peak_Survey_2","Size_DblN_top_logit_Survey_2","Size_DblN_ascend_se_Survey_2","Size_DblN_descend_se_Survey_2","Size_DblN_start_logit_Survey_2","Size_DblN_end_logit_Survey_2","minage.sel.1_Fishery_1","maxage.sel.1_Fishery_1","minage.sel.1_Survey_2","maxage.sel.1_Survey_2","Catch_endyear","NLL_TOTAL","NLL_Catch","NLL_Equil_catch","NLL_Survey","NLL_Length_comp","NLL_Age_comp","NLL_Recruitment","NLL_InitEQ_Regime","NLL_Forecast_Recruitment","NLL_Parm_priors","NLL_Parm_softbounds","NLL_Parm_devs","NLL_Crash_Pen","Curr_Var_Adj_lcomp_flt_2_Survey","Curr_Var_Adj_agecomp_flt_2_Survey","version","RunTime","model_run","hessian","Niterations","Curr_Var_Adj_lcomp_flt_1_Fishery","Curr_Var_Adj_agecomp_flt_1_Fishery","iteration","scenario"
4756840000,4793670000,4792040000,156478000,1902740000,0.480769,0.0802794,154873000,1458770000,0.103556,153514000,1729230000,0.449205,0.0887188,155673000,155673000,4.9437e-05,0.259514719856039,"0.39629008912243",1,26,99,100,0.9,NA,NA,NA,0.2,20.4982,131.368,0.196378,0.0886984,0.124622,6.8e-06,3.101,38.18,-0.276,1,0,0,0,0,1,0.5,18.8684,0.65,0.4,0,0,-0.00121964,-0.000269094,-0.000326954,-0.000396913,-0.000481362,0,-0.0181051,28.709,-3,6.89897,15,-999,999,39.9413,-4,4.6936,14,-99,99,0,25,0,25,128239000,1094.52,4.64628e-15,0,-124.066,853.304,414.565,-49.2842,0,0,0,0.00107281,0,0,1,1,"3.30.19.01;_safe;_compile_date:_Apr 15 2022;_Stock_Synthesis_by_Richard_Methot_(NOAA)_using_ADMB_12.3",4.5,"em",TRUE,1104,NA,NA,11,"sd_0.025_yrs1"
4084180000,4114410000,4113010000,132223000,1633670000,0.480769,0.0979971,162416000,1252480000,0.127929,163009000,1417980000,0.435066,0.113958,164172000,164172000,NA,0.295084937490512,NA,1,1,100,100,0,NA,NA,NA,0.2,20,132,0.2,0.1,0.1,6.8e-06,3.101,38.18,-0.276,1,0,0,0,0,1,0.5,18.7,0.65,0.4,0,0,NA,NA,NA,NA,NA,0.576073,0,50.8,-3,5.1,15,-999,999,41.8,-4,5.2,14,-99,99,0,25,0,25,128252000,535049000,534173000,0,874373,652.05,1701.21,44.6566,0,1.03706,0,0.000873468,0,0,1,1,"3.30.19.01;_safe;_compile_date:_Apr 15 2022;_Stock_Synthesis_by_Richard_Methot_(NOAA)_using_ADMB_12.3",0.0166666666666667,"om",FALSE,2,1,1,11,"sd_0.025_yrs1"
5187150000,5226290000,5224510000,170047000,2074860000,0.480769,0.0804225,169117000,1590730000,0.103725,167595000,1887150000,0.449454,0.0888027,169977000,169977000,0.000410986,0.313555613390783,"0.405284227535054",1,26,99,100,0.9,NA,NA,NA,0.2,19.9643,131.575,0.199831,0.091517,0.0986801,6.8e-06,3.101,38.18,-0.276,1,0,0,0,0,1,0.5,18.9516,0.65,0.4,0,0,0.00446255,0.000980311,0.00119153,0.00144714,0.00175597,0,0.0201917,48.4158,-3,16.1411,15,-999,999,44.0851,-4,5.47826,14,-99,99,0,25,0,25,184067000,1104.36,7.53789e-15,0,-125.599,894.032,382.602,-46.6747,0,0,0,0.000491433,0,0,1,1,"3.30.19.01;_safe;_compile_date:_Apr 15 2022;_Stock_Synthesis_by_Richard_Methot_(NOAA)_using_ADMB_12.3",3.9,"em",TRUE,1117,NA,NA,12,"sd_0.025_yrs1"
4084180000,4114410000,4113010000,132223000,1633670000,0.480769,0.0979971,162416000,1252480000,0.127929,163009000,1417980000,0.435066,0.113958,164172000,164172000,NA,0.418027608969242,NA,1,1,100,100,0,NA,NA,NA,0.2,20,132,0.2,0.1,0.1,6.8e-06,3.101,38.18,-0.276,1,0,0,0,0,1,0.5,18.7,0.65,0.4,0,0,NA,NA,NA,NA,NA,0.352059,0,50.8,-3,5.1,15,-999,999,41.8,-4,5.2,14,-99,99,0,25,0,25,182637000,538715000,537839000,0,873194,662.821,1739.79,49.8496,0,0.38733,0,0.000873468,0,0,1,1,"3.30.19.01;_safe;_compile_date:_Apr 15 2022;_Stock_Synthesis_by_Richard_Methot_(NOAA)_using_ADMB_12.3",0.0333333333333333,"om",FALSE,2,1,1,12,"sd_0.025_yrs1"
3825170000,3853710000,3852410000,124781000,1530070000,0.480769,0.110762,171981000,1173050000,0.145675,173921000,1289590000,0.426365,0.13319,174625000,174625000,0.00100655,0.422360313397836,"0.42027972312358",1,26,99,100,0.9,NA,NA,NA,0.2,20.2202,130.72,0.202663,0.0861706,0.116832,6.8e-06,3.101,38.18,-0.276,1,0,0,0,0,1,0.5,18.6421,0.65,0.4,0,0,0.00177433,0.000390589,0.000474678,0.00057639,0.000699217,0,0.0101278,62.6348,-3,4.33481,15,-999,999,31.9945,-4,3.62769,14,-99,99,0,25,0,25,171855000,1043.54,5.62316e-13,0,-131.156,855.056,362.737,-43.0962,0,0,0,0.00143725,0,0,1,1,"3.30.19.01;_safe;_compile_date:_Apr 15 2022;_Stock_Synthesis_by_Richard_Methot_(NOAA)_using_ADMB_12.3",3.96666666666667,"em",TRUE,1216,NA,NA,13,"sd_0.025_yrs1"
4084180000,4114410000,4113010000,132223000,1633670000,0.480769,0.0979971,162416000,1252480000,0.127929,163009000,1417980000,0.435066,0.113958,164172000,164172000,NA,0.398072562913486,NA,1,1,100,100,0,NA,NA,NA,0.2,20,132,0.2,0.1,0.1,6.8e-06,3.101,38.18,-0.276,1,0,0,0,0,1,0.5,18.7,0.65,0.4,0,0,NA,NA,NA,NA,NA,-0.0302452,0,50.8,-3,5.1,15,-999,999,41.8,-4,5.2,14,-99,99,0,25,0,25,171354000,537818000,536938000,0,877572,673.281,1770.12,53.5475,0,0.00285866,0,0.000873468,0,0,1,1,"3.30.19.01;_safe;_compile_date:_Apr 15 2022;_Stock_Synthesis_by_Richard_Methot_(NOAA)_using_ADMB_12.3",0.0166666666666667,"om",FALSE,2,1,1,13,"sd_0.025_yrs1"
3911530000,3940120000,3938790000,125317000,1564610000,0.480769,0.0984759,156298000,1199540000,0.128641,156979000,1354410000,0.434263,0.114859,158047000,158047000,0.00126247,0.440597413288406,"0.394709553692306",1,26,99,100,0.9,NA,NA,NA,0.2,19.8361,133.323,0.197565,0.103525,0.0864967,6.8e-06,3.101,38.18,-0.276,1,0,0,0,0,1,0.5,18.6464,0.65,0.4,0,0,-0.00588931,-0.00130415,-0.00158415,-0.00192235,-0.00233013,0,0.000984889,43.7744,-3,2.31709,15,-999,999,43.7361,-4,5.32636,14,-99,99,0,25,0,25,182645000,967.763,9.35697e-14,0,-130.466,802.816,344.169,-48.7575,7.80002e-31,0,0,0.00157572,0,0,1,1,"3.30.19.01;_safe;_compile_date:_Apr 15 2022;_Stock_Synthesis_by_Richard_Methot_(NOAA)_using_ADMB_12.3",5.18333333333333,"em",TRUE,1787,NA,NA,14,"sd_0.025_yrs1"
4084180000,4114410000,4113010000,132223000,1633670000,0.480769,0.0979971,162416000,1252480000,0.127929,163009000,1417980000,0.435066,0.113958,164172000,164172000,NA,0.418808671508112,NA,1,1,100,100,0,NA,NA,NA,0.2,20,132,0.2,0.1,0.1,6.8e-06,3.101,38.18,-0.276,1,0,0,0,0,1,0.5,18.7,0.65,0.4,0,0,NA,NA,NA,NA,NA,-0.388163,0,50.8,-3,5.1,15,-999,999,41.8,-4,5.2,14,-99,99,0,25,0,25,181969000,532012000,531141000,0,867896,670.497,1753.23,55.3331,0,0.470845,0,0.000873468,0,0,1,1,"3.30.19.01;_safe;_compile_date:_Apr 15 2022;_Stock_Synthesis_by_Richard_Methot_(NOAA)_using_ADMB_12.3",0.0333333333333333,"om",FALSE,2,1,1,14,"sd_0.025_yrs1"
5.156e+09,5192240000,5190510000,163338000,2062400000,0.480769,0.0835827,174577000,1581170000,0.107997,173311000,1864020000,0.447473,0.0929349,175580000,175580000,3.40361e-06,0.281569045771916,"0.413271406957352",1,26,99,100,0.9,NA,NA,NA,0.2,19.7082,131.254,0.207032,0.102026,0.115284,6.8e-06,3.101,38.18,-0.276,1,0,0,0,0,1,0.5,18.9113,0.65,0.4,0,0,0.00126158,0.000277922,0.000337902,0.000410538,0.000498379,0,0.0261738,24.9497,-3,3.54049,15,-999,999,43.1716,-4,5.56606,14,-99,99,0,25,0,25,166184000,1054.91,1.98999e-14,0,-132.954,867.444,365.728,-45.3118,0,0,0,0.00155863,0,0,1,1,"3.30.19.01;_safe;_compile_date:_Apr 15 2022;_Stock_Synthesis_by_Richard_Methot_(NOAA)_using_ADMB_12.3",8,"em",TRUE,3391,NA,NA,15,"sd_0.025_yrs1"
4084180000,4114410000,4113010000,132223000,1633670000,0.480769,0.0979971,162416000,1252480000,0.127929,163009000,1417980000,0.435066,0.113958,164172000,164172000,NA,0.382355821731657,NA,1,1,100,100,0,NA,NA,NA,0.2,20,132,0.2,0.1,0.1,6.8e-06,3.101,38.18,-0.276,1,0,0,0,0,1,0.5,18.7,0.65,0.4,0,0,NA,NA,NA,NA,NA,0.556391,0,50.8,-3,5.1,15,-999,999,41.8,-4,5.2,14,-99,99,0,25,0,25,164698000,541283000,540398000,0,882232,674.039,1774.79,60.9409,0,0.967409,0,0.000873468,0,0,1,1,"3.30.19.01;_safe;_compile_date:_Apr 15 2022;_Stock_Synthesis_by_Richard_Methot_(NOAA)_using_ADMB_12.3",0.0333333333333333,"om",FALSE,2,1,1,15,"sd_0.025_yrs1"
3635500000,3662780000,3661540000,118161000,1454200000,0.480769,0.116489,171919000,1114890000,0.153581,174287000,1213870000,0.423561,0.141654,174853000,174853000,2.19661e-05,0.414025581075505,"0.399643422318608",1,26,99,100,0.9,NA,NA,NA,0.2,20.5622,131.473,0.199244,0.0908833,0.115172,6.8e-06,3.101,38.18,-0.276,1,0,0,0,0,1,0.5,18.5876,0.65,0.4,0,0,0.00606162,0.00132959,0.00161562,0.00196146,0.00237894,0,0.00663863,77.1995,-3,5.68844,15,-999,999,32.3382,-4,3.41157,14,-99,99,0,25,0,25,160340000,1053.21,8.31886e-14,0,-118.96,819.678,401.367,-48.8798,0,0,0,0.00152028,0,0,1,1,"3.30.19.01;_safe;_compile_date:_Apr 15 2022;_Stock_Synthesis_by_Richard_Methot_(NOAA)_using_ADMB_12.3",3.08333333333333,"em",TRUE,931,NA,NA,16,"sd_0.025_yrs1"
4084180000,4114410000,4113010000,132223000,1633670000,0.480769,0.0979971,162416000,1252480000,0.127929,163009000,1417980000,0.435066,0.113958,164172000,164172000,NA,0.363958003809822,NA,1,1,100,100,0,NA,NA,NA,0.2,20,132,0.2,0.1,0.1,6.8e-06,3.101,38.18,-0.276,1,0,0,0,0,1,0.5,18.7,0.65,0.4,0,0,NA,NA,NA,NA,NA,-0.346105,0,50.8,-3,5.1,15,-999,999,41.8,-4,5.2,14,-99,99,0,25,0,25,160276000,536381000,535508000,0,871288,660.635,1730.81,55.6525,0,0.37434,0,0.000873468,0,0,1,1,"3.30.19.01;_safe;_compile_date:_Apr 15 2022;_Stock_Synthesis_by_Richard_Methot_(NOAA)_using_ADMB_12.3",0.0166666666666667,"om",FALSE,2,1,1,16,"sd_0.025_yrs1"
4887580000,4922350000,4920700000,155083000,1955030000,0.480769,0.0805266,159431000,1498860000,0.103859,157975000,1.779e+09,0.449601,0.088876,160234000,160234000,0.00335532,0.28800756202456,"0.41102607580995",1,26,99,100,0.9,NA,NA,NA,0.2,19.0855,133.453,0.200939,0.103736,0.0798063,6.8e-06,3.101,38.18,-0.276,1,0,0,0,0,1,0.5,18.8595,0.65,0.4,0,0,0.00288771,0.000635163,0.000772009,0.000937576,0.00113761,0,0.0535492,49.5337,-3,15.1903,15,-999,999,44.6923,-4,6.03168,14,-99,99,0,25,0,25,154771000,1000.34,1.64247e-14,0,-131.944,823.997,353.997,-45.7117,0,0,0,0.000382647,0,0,1,1,"3.30.19.01;_safe;_compile_date:_Apr 15 2022;_Stock_Synthesis_by_Richard_Methot_(NOAA)_using_ADMB_12.3",4.25,"em",TRUE,1296,NA,NA,17,"sd_0.025_yrs1"
4084180000,4114410000,4113010000,132223000,1633670000,0.480769,0.0979971,162416000,1252480000,0.127929,163009000,1417980000,0.435066,0.113958,164172000,164172000,NA,0.353503028759751,NA,1,1,100,100,0,NA,NA,NA,0.2,20,132,0.2,0.1,0.1,6.8e-06,3.101,38.18,-0.276,1,0,0,0,0,1,0.5,18.7,0.65,0.4,0,0,NA,NA,NA,NA,NA,-0.107174,0,50.8,-3,5.1,15,-999,999,41.8,-4,5.2,14,-99,99,0,25,0,25,154502000,536212000,535338000,0,872030,668.303,1744.22,61.7294,0,0.0358946,0,0.000873468,0,0,1,1,"3.30.19.01;_safe;_compile_date:_Apr 15 2022;_Stock_Synthesis_by_Richard_Methot_(NOAA)_using_ADMB_12.3",0.0166666666666667,"om",FALSE,2,1,1,17,"sd_0.025_yrs1"
5444500000,5483490000,5481660000,170888000,2177800000,0.480769,0.0796967,175785000,1669650000,0.102774,174159000,1982580000,0.449739,0.0879173,176662000,176662000,0.000473236,0.197019010010102,"0.418958133687492",1,26,99,100,0.9,NA,NA,NA,0.2,19.6705,135.262,0.193725,0.109463,0.0808601,6.8e-06,3.101,38.18,-0.276,1,0,0,0,0,1,0.5,18.9565,0.65,0.4,0,0,0.00657032,0.00144077,0.00175103,0.00212631,0.00257957,0,0.0917753,47.9679,-3,16.4453,15,-999,999,43.3325,-4,5.29784,14,-99,99,0,25,0,25,120558000,1014.18,3.03001e-14,0,-127.362,796.155,389.331,-43.9464,0,0,0,0.000532716,0,0,1,1,"3.30.19.01;_safe;_compile_date:_Apr 15 2022;_Stock_Synthesis_by_Richard_Methot_(NOAA)_using_ADMB_12.3",4.1,"em",TRUE,1073,NA,NA,18,"sd_0.025_yrs1"
4084180000,4114410000,4113010000,132223000,1633670000,0.480769,0.0979971,162416000,1252480000,0.127929,163009000,1417980000,0.435066,0.113958,164172000,164172000,NA,0.28632185652934,NA,1,1,100,100,0,NA,NA,NA,0.2,20,132,0.2,0.1,0.1,6.8e-06,3.101,38.18,-0.276,1,0,0,0,0,1,0.5,18.7,0.65,0.4,0,0,NA,NA,NA,NA,NA,0.500359,0,50.8,-3,5.1,15,-999,999,41.8,-4,5.2,14,-99,99,0,25,0,25,121517000,542284000,541406000,0,876205,650.171,1684.94,54.193,0,0.782372,0,0.000873468,0,0,1,1,"3.30.19.01;_safe;_compile_date:_Apr 15 2022;_Stock_Synthesis_by_Richard_Methot_(NOAA)_using_ADMB_12.3",0.0166666666666667,"om",FALSE,2,1,1,18,"sd_0.025_yrs1"
4867550000,4904850000,4903200000,155596000,1947020000,0.480769,0.0839635,165816000,1492710000,0.108689,164980000,1745720000,0.444981,0.0941699,166914000,166914000,8.39717e-05,0.282811681441382,"0.361372274837303",1,26,99,100,0.9,NA,NA,NA,0.2,20.587,136.364,0.183269,0.096801,0.0947355,6.8e-06,3.101,38.18,-0.276,1,0,0,0,0,1,0.5,18.8628,0.65,0.4,0,0,0.000305677,6.73259e-05,8.17489e-05,9.91579e-05,0.000120132,0,0.058261,24.5676,-3,1.33686,15,-999,999,43.7551,-4,5.13966,14,-99,99,0,25,0,25,149998000,997.167,2.66236e-14,0,-133.225,828.026,358.97,-56.6062,0,0,0,0.00251007,0,0,1,1,"3.30.19.01;_safe;_compile_date:_Apr 15 2022;_Stock_Synthesis_by_Richard_Methot_(NOAA)_using_ADMB_12.3",4.5,"em",TRUE,1593,NA,NA,19,"sd_0.025_yrs1"
4084180000,4114410000,4113010000,132223000,1633670000,0.480769,0.0979971,162416000,1252480000,0.127929,163009000,1417980000,0.435066,0.113958,164172000,164172000,NA,0.353118618670088,NA,1,1,100,100,0,NA,NA,NA,0.2,20,132,0.2,0.1,0.1,6.8e-06,3.101,38.18,-0.276,1,0,0,0,0,1,0.5,18.7,0.65,0.4,0,0,NA,NA,NA,NA,NA,0.0514656,0,50.8,-3,5.1,15,-999,999,41.8,-4,5.2,14,-99,99,0,25,0,25,148828000,535986000,535112000,0,871110,654.675,1700.96,44.9118,0,0.00827721,0,0.000873468,0,0,1,1,"3.30.19.01;_safe;_compile_date:_Apr 15 2022;_Stock_Synthesis_by_Richard_Methot_(NOAA)_using_ADMB_12.3",0.0166666666666667,"om",FALSE,2,1,1,19,"sd_0.025_yrs1"
4218230000,4250050000,4248600000,137570000,1687290000,0.480769,0.0970586,166194000,1293590000,0.12666,166757000,1.466e+09,0.435371,0.112732,167966000,167966000,4.94637e-05,0.422741291963691,"0.373531706772921",1,26,99,100,0.9,NA,NA,NA,0.2,19.9259,131.93,0.198263,0.0976942,0.107242,6.8e-06,3.101,38.18,-0.276,1,0,0,0,0,1,0.5,18.7396,0.65,0.4,0,0,-0.00390779,-0.000864036,-0.00104972,-0.00127414,-0.00154493,0,-0.0228076,37.5207,-3,1.6647,15,-999,999,42.7287,-4,5.29726,14,-99,99,0,25,0,25,189394000,1007.08,1.27235e-14,0,-131.628,802.455,389.844,-53.5968,0,0,0,0.00195712,0,0,1,1,"3.30.19.01;_safe;_compile_date:_Apr 15 2022;_Stock_Synthesis_by_Richard_Methot_(NOAA)_using_ADMB_12.3",3.86666666666667,"em",TRUE,1329,NA,NA,20,"sd_0.025_yrs1"
4084180000,4114410000,4113010000,132223000,1633670000,0.480769,0.0979971,162416000,1252480000,0.127929,163009000,1417980000,0.435066,0.113958,164172000,164172000,NA,0.444642498616613,NA,1,1,100,100,0,NA,NA,NA,0.2,20,132,0.2,0.1,0.1,6.8e-06,3.101,38.18,-0.276,1,0,0,0,0,1,0.5,18.7,0.65,0.4,0,0,NA,NA,NA,NA,NA,0.200695,0,50.8,-3,5.1,15,-999,999,41.8,-4,5.2,14,-99,99,0,25,0,25,190705000,534819000,533943000,0,873503,671.081,1748.11,43.1253,0,0.12587,0,0.000873468,0,0,1,1,"3.30.19.01;_safe;_compile_date:_Apr 15 2022;_Stock_Synthesis_by_Richard_Methot_(NOAA)_using_ADMB_12.3",0.0166666666666667,"om",FALSE,2,1,1,20,"sd_0.025_yrs1"
5026590000,5062600000,5060920000,159280000,2010640000,0.480769,0.0803248,163571000,1541490000,0.103595,162074000,1829740000,0.449626,0.0886453,164394000,164394000,2.03183e-05,0.271022701274622,"0.408882308060495",1,26,99,100,0.9,NA,NA,NA,0.2,19.5549,133.325,0.199588,0.0978644,0.0962647,6.8e-06,3.101,38.18,-0.276,1,0,0,0,0,1,0.5,18.8862,0.65,0.4,0,0,0.00186153,0.000409719,0.000497866,0.000604453,0.000733143,0,0.0489895,49.9279,-3,15.5404,15,-999,999,45.6872,-4,6.09013,14,-99,99,0,25,0,25,151122000,1026.17,1.19956e-14,0,-131.362,836.814,366.842,-46.12,0,0,0,0.000388111,0,0,1,1,"3.30.19.01;_safe;_compile_date:_Apr 15 2022;_Stock_Synthesis_by_Richard_Methot_(NOAA)_using_ADMB_12.3",4.01666666666667,"em",TRUE,1360,NA,NA,21,"sd_0.025_yrs1"
4084180000,4114410000,4113010000,132223000,1633670000,0.480769,0.0979971,162416000,1252480000,0.127929,163009000,1417980000,0.435066,0.113958,164172000,164172000,NA,0.35389478426514,NA,1,1,100,100,0,NA,NA,NA,0.2,20,132,0.2,0.1,0.1,6.8e-06,3.101,38.18,-0.276,1,0,0,0,0,1,0.5,18.7,0.65,0.4,0,0,NA,NA,NA,NA,NA,0.0763123,0,50.8,-3,5.1,15,-999,999,41.8,-4,5.2,14,-99,99,0,25,0,25,150964000,537012000,536136000,0,873341,655.916,1699.12,54.3429,0,0.0181986,0,0.000873468,0,0,1,1,"3.30.19.01;_safe;_compile_date:_Apr 15 2022;_Stock_Synthesis_by_Richard_Methot_(NOAA)_using_ADMB_12.3",0.0333333333333333,"om",FALSE,2,1,1,21,"sd_0.025_yrs1"
4657850000,4691480000,4689920000,148717000,1863140000,0.480769,0.0858577,162106000,1428410000,0.111161,161288000,1670500000,0.444979,0.0963028,163181000,163181000,4.38146e-06,0.241042541086553,"0.390390710547497",1,26,99,100,0.9,NA,NA,NA,0.2,19.3672,132.757,0.201024,0.0929542,0.0974208,6.8e-06,3.101,38.18,-0.276,1,0,0,0,0,1,0.5,18.8176,0.65,0.4,0,0,2.7672e-06,6.09886e-07,7.4076e-07,8.98591e-07,1.08833e-06,0,0.0894539,25.0868,-3,1.67785,15,-999,999,44.8706,-4,6.04379,14,-99,99,0,25,0,25,130793000,1038.65,2.48133e-14,0,-129.829,833.253,385.454,-50.235,7.80002e-31,0,0,0.00216044,0,0,1,1,"3.30.19.01;_safe;_compile_date:_Apr 15 2022;_Stock_Synthesis_by_Richard_Methot_(NOAA)_using_ADMB_12.3",4.75,"em",TRUE,1802,NA,NA,22,"sd_0.025_yrs1"
4084180000,4114410000,4113010000,132223000,1633670000,0.480769,0.0979971,162416000,1252480000,0.127929,163009000,1417980000,0.435066,0.113958,164172000,164172000,NA,0.306286696472731,NA,1,1,100,100,0,NA,NA,NA,0.2,20,132,0.2,0.1,0.1,6.8e-06,3.101,38.18,-0.276,1,0,0,0,0,1,0.5,18.7,0.65,0.4,0,0,NA,NA,NA,NA,NA,-0.0506666,0,50.8,-3,5.1,15,-999,999,41.8,-4,5.2,14,-99,99,0,25,0,25,131312000,537231000,536354000,0,874343,650.236,1705.82,48.6045,0,0.0080222,0,0.000873468,0,0,1,1,"3.30.19.01;_safe;_compile_date:_Apr 15 2022;_Stock_Synthesis_by_Richard_Methot_(NOAA)_using_ADMB_12.3",0.0333333333333333,"om",FALSE,2,1,1,22,"sd_0.025_yrs1"
4220560000,4252300000,4250860000,135939000,1688220000,0.480769,0.0966084,165513000,1294310000,0.126085,166091000,1466200000,0.435245,0.112261,167287000,167287000,3.37763e-05,0.465469037284152,"0.426038827954226",1,26,99,100,0.9,NA,NA,NA,0.2,20.1313,134.014,0.192197,0.102333,0.0945819,6.8e-06,3.101,38.18,-0.276,1,0,0,0,0,1,0.5,18.7277,0.65,0.4,0,0,-0.00734392,-0.00162774,-0.00197653,-0.00239755,-0.00290481,0,0.0181721,37.8921,-3,0.717911,15,-999,999,43.9153,-4,5.36745,14,-99,99,0,25,0,25,206295000,1009.99,1.2541e-13,0,-126.754,836.34,341.306,-40.9009,0,0,0,0.00274295,0,0,1,1,"3.30.19.01;_safe;_compile_date:_Apr 15 2022;_Stock_Synthesis_by_Richard_Methot_(NOAA)_using_ADMB_12.3",4.63333333333333,"em",TRUE,1625,NA,NA,23,"sd_0.025_yrs1"
4084180000,4114410000,4113010000,132223000,1633670000,0.480769,0.0979971,162416000,1252480000,0.127929,163009000,1417980000,0.435066,0.113958,164172000,164172000,NA,0.487275291490581,NA,1,1,100,100,0,NA,NA,NA,0.2,20,132,0.2,0.1,0.1,6.8e-06,3.101,38.18,-0.276,1,0,0,0,0,1,0.5,18.7,0.65,0.4,0,0,NA,NA,NA,NA,NA,-0.59289,0,50.8,-3,5.1,15,-999,999,41.8,-4,5.2,14,-99,99,0,25,0,25,208480000,535006000,534130000,0,873099,679.563,1786.02,54.5702,0,1.0985,0,0.000873468,0,0,1,1,"3.30.19.01;_safe;_compile_date:_Apr 15 2022;_Stock_Synthesis_by_Richard_Methot_(NOAA)_using_ADMB_12.3",0.0333333333333333,"om",FALSE,2,1,1,23,"sd_0.025_yrs1"
4854220000,4889320000,4887680000,154299000,1941690000,0.480769,0.0822103,161707000,1488630000,0.10613,160396000,1760360000,0.448442,0.0910987,162584000,162584000,0.000468693,0.339210006963014,"0.372411163054124",1,26,99,100,0.9,NA,NA,NA,0.2,19.9788,133.444,0.197892,0.0991259,0.0930107,6.8e-06,3.101,38.18,-0.276,1,0,0,0,0,1,0.5,18.8544,0.65,0.4,0,0,-0.00209601,-0.000462766,-0.000562241,-0.000682492,-0.000827624,0,-0.00364431,88.443,-3,10.3829,15,-999,999,42.3387,-4,5.19971,14,-99,99,0,25,0,25,175083000,1040.78,1.48079e-14,0,-127.951,848.086,374.812,-54.1665,0,0,0,0.00123593,0,0,1,1,"3.30.19.01;_safe;_compile_date:_Apr 15 2022;_Stock_Synthesis_by_Richard_Methot_(NOAA)_using_ADMB_12.3",4.23333333333333,"em",TRUE,1288,NA,NA,24,"sd_0.025_yrs1"
4084180000,4114410000,4113010000,132223000,1633670000,0.480769,0.0979971,162416000,1252480000,0.127929,163009000,1417980000,0.435066,0.113958,164172000,164172000,NA,0.404813206078087,NA,1,1,100,100,0,NA,NA,NA,0.2,20,132,0.2,0.1,0.1,6.8e-06,3.101,38.18,-0.276,1,0,0,0,0,1,0.5,18.7,0.65,0.4,0,0,NA,NA,NA,NA,NA,0.456595,0,50.8,-3,5.1,15,-999,999,41.8,-4,5.2,14,-99,99,0,25,0,25,173518000,534115000,533243000,0,869382,665.511,1744.4,50.346,0,0.651497,0,0.000873468,0,0,1,1,"3.30.19.01;_safe;_compile_date:_Apr 15 2022;_Stock_Synthesis_by_Richard_Methot_(NOAA)_using_ADMB_12.3",0.0333333333333333,"om",FALSE,2,1,1,24,"sd_0.025_yrs1"
5202970000,5239910000,5238130000,166195000,2081190000,0.480769,0.0811175,170958000,1595580000,0.104638,169424000,1892720000,0.449423,0.0895842,171829000,171829000,0.00122264,0.298170083625314,"0.365101045210564",1,26,99,100,0.9,NA,NA,NA,0.2,19.6947,131.812,0.205253,0.105972,0.0891488,6.8e-06,3.101,38.18,-0.276,1,0,0,0,0,1,0.5,18.9287,0.65,0.4,0,0,0.00240612,0.000529528,0.000643751,0.000782052,0.000949273,0,0.0488046,51.4328,-3,15.4307,15,-999,999,43.4254,-4,5.37365,14,-99,99,0,25,0,25,169410000,1006.58,1.40337e-14,0,-129.6,806.583,385.321,-55.7219,0,0,0,0.000468685,0,0,1,1,"3.30.19.01;_safe;_compile_date:_Apr 15 2022;_Stock_Synthesis_by_Richard_Methot_(NOAA)_using_ADMB_12.3",4.28333333333333,"em",TRUE,1229,NA,NA,25,"sd_0.025_yrs1"
